shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6c20d044-6cfd-4f7b-af03-b2fd1fb8325b,40.4274636761822,-86.9057257119254,12,2461.28
26ecb9dd-aec2-4972-9d24-ee2ae9653374,40.4271588075478,-86.8470718609169,66,7476.09
b4417114-9ce7-42e9-936b-536f4ec21247,40.4249135995746,-86.854746158683,26,4559.51
f8091890-6a74-4783-b6f3-0328c8090a51,40.4344198303232,-86.9447521133071,33,4859.19
a0020965-2b60-4e70-a047-a1b071f6ff20,40.4333802103727,-86.9272575464089,6,299.89
9e21239f-d54e-46e6-abcb-648b572ea90f,40.402644,-86.885609,9,2655.8
bc162fca-a6bc-4e4e-99d8-3f4648da05ea,40.3709611035789,-86.8759913412032,21,2096.88
77ef10ae-585a-4bc9-adff-fc125f0932d2,40.420085,-86.884236,47,7655.96
55c5e2f3-e55e-4b4b-b0e1-0f46278e7d95,40.4368132660998,-86.915528127283,22,3652.25
12f97034-fc21-44ef-b9d2-1b478749ee65,40.4459002571828,-86.9443428962304,68,2145.04
5394dfa6-526f-417d-96b5-51e5d4ce396d,40.4312723269125,-86.9215555976215,62,3942.86
716a1134-702e-43b2-8984-fd6f12a926a3,40.4368312917251,-86.9061387721383,21,4818.86
cb61ff86-9f1a-46c0-9881-c76c0287240f,40.406955504832,-86.8976227580084,100,11404.91
62c1143c-029a-4b43-9f4f-6d6f9c55bc76,40.415370971628,-86.8242922300888,66,8086.34
12648a3c-ba8d-48be-8a85-8681ac0d9bff,40.456454,-86.948642,56,9427.71
56fdf086-7941-45a1-afb3-b928148109a2,40.4655909036799,-86.9276099436805,60,5754.54
76f6f48e-6195-424d-9f43-c18c77e27a27,40.3954456963598,-86.8812153696766,21,4614.21
d1a4f0a7-715f-4996-8eb3-283cae447608,40.4529672456933,-86.9608517034176,2,171.87
2713ba46-9e58-4dcd-8a32-2cb9dcf2490b,40.4219061387721,-86.8893776470052,20,3816.1
26ecb9dd-aec2-4972-9d24-ee2ae9653374,40.4321065802638,-86.8822697926921,90,11301.39
0b4c0e9d-9ceb-4424-84ef-0c222182a7ed,40.436737,-86.915429,28,4400.41
56fdf086-7941-45a1-afb3-b928148109a2,40.4474868558109,-86.9192247547034,28,3150.15
26ecb9dd-aec2-4972-9d24-ee2ae9653374,40.4270004431812,-86.8471715142334,65,7456.58
5a3bff2c-b3f2-4911-8ef6-442c2d85d857,40.4008856654695,-86.8386074506406,54,10520.82
9d713986-ad91-4d78-895f-ae03d84ed071,40.4662028551898,-86.9280333366098,56,5816
bc162fca-a6bc-4e4e-99d8-3f4648da05ea,40.383573,-86.89251,38,4724.13
77ef10ae-585a-4bc9-adff-fc125f0932d2,40.4219232734287,-86.8508909979649,24,3866.8
8893a0f4-c34d-4fc9-a9fb-8e833fee37ca,40.4251073554222,-86.8728243930831,16,2438.47
b4417114-9ce7-42e9-936b-536f4ec21247,40.4242548259655,-86.8606636478303,28,5138.54
6c20d044-6cfd-4f7b-af03-b2fd1fb8325b,40.4607431865181,-86.9267904416794,42,9154.75
bc162fca-a6bc-4e4e-99d8-3f4648da05ea,40.3874115876801,-86.9047346356353,52,6277.18
27d96cf3-940c-495a-ba0e-94d497c2f149,40.390889382449,-86.84287647457,15,1114.09
0e410d81-233b-4f4e-b644-b926ae73d696,40.4330453419921,-86.9226249717537,61,4129.52
f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,40.427482534849,-86.8458808121418,58,7550.84
2a068c67-dc1e-4ead-a035-c4161cb0a07e,40.3999670565511,-86.8564894521682,19,1446.39
132fa334-e471-472b-921c-7d18439221cb,40.388000332594,-86.879344843587,0,0
007b678c-d15d-4e6a-8928-cab840ddf344,40.418450963067,-86.9065281348188,39,6643.76
7218f1c2-a821-475e-840c-a049d1a625b1,40.4311020929278,-86.93265509204,85,6212.44
