route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
6A,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,2f11fbf1-fb85-453b-a055-288f417176f7,cb61ff86-9f1a-46c0-9881-c76c0287240f,to CityBus Center,1,c0583d1d-eb53-42f6-8f1f-2a65bc00c35e
5,b2de3b5a-bea7-481a-98a5-c62b1807beca,fc1d4599-3cdc-4320-8a83-6462991288b9,aacfedab-6f68-4a78-8641-b932f17dbff6,to River Rd & Kalberer Rd,0,821207e0-0e3b-4cb6-a054-9d5826ee900a
7,b2de3b5a-bea7-481a-98a5-c62b1807beca,17099f38-9e37-4352-a85f-23afa25b2400,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,fed23068-e31d-49d8-87bf-41f597e7bcf4
4B,b2de3b5a-bea7-481a-98a5-c62b1807beca,a1288eea-8282-4074-81ab-8fdc3b7c7461,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,9a784c3a-a69e-4129-9198-0ada16b6fdd0
5,b2de3b5a-bea7-481a-98a5-c62b1807beca,7b0bbf5c-5ed0-4767-9a05-5c911e5d7a27,aacfedab-6f68-4a78-8641-b932f17dbff6,to River Rd & Kalberer Rd,0,3c7d5aa9-2d1e-47a6-9683-511209594c60
21E,b2de3b5a-bea7-481a-98a5-c62b1807beca,d803c244-2a28-4283-b85c-eaa433eb7dcc,42719558-c2a4-467d-8614-840defe90744,Express to Purdue Campus,1,4a20555b-2fba-499c-935e-718ff58fcb94
23,87901baf-0994-499f-9975-63bb8fb0199c,b34d6bee-93c9-405d-bd55-301722596e0c,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,5b744d3c-fb15-4107-9bf9-436393425c40
4A,87901baf-0994-499f-9975-63bb8fb0199c,b911e239-ec02-4b59-9b3b-e6e4496dc60b,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,59665c18-2538-46d8-9f16-9964305fa8ae
1A,b2de3b5a-bea7-481a-98a5-c62b1807beca,0506f270-9176-4140-9f2b-a922eb684b86,811f6866-bf6b-4d63-b690-9320b35cc663,to Tippecanoe Mall,0,4ed8d90d-6d06-4319-ba77-a24330960859
8,b2de3b5a-bea7-481a-98a5-c62b1807beca,cf3c86f7-c82d-48c7-8865-16d63f7bd70a,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,d0f283ed-ea28-41e3-afc1-0aad5e01ced0
4B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,ece19f42-9833-4475-95e6-c3e8856608ae,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,1d3ab88c-7783-4412-8764-524b4a0cd363
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,468d3f52-479f-4047-9bfc-03f1b8c8685c,f42d1f15-dd59-4025-b28f-99a130b2d962,to CityBus Center,0,e4538e63-e638-47da-b8b3-73b5e6b75ed6
10,9b84fbdb-8987-48b3-b034-b765a4d36474,8dd44eac-f5c8-447f-8c2e-02b9f0b9bc1d,56fdf086-7941-45a1-afb3-b928148109a2,to Shining Armor Ln,0,bf584d19-5b4b-43e0-8db5-60efa7ce83bb
7,b2de3b5a-bea7-481a-98a5-c62b1807beca,57ac037f-8b6a-48c8-b182-5d763a11b1a9,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,fed23068-e31d-49d8-87bf-41f597e7bcf4
4A,87901baf-0994-499f-9975-63bb8fb0199c,cf196330-8601-455a-8c74-c24650651070,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,713eb7dc-0206-40a1-8bc9-f5061ea2cbf9
4B,87901baf-0994-499f-9975-63bb8fb0199c,4e138e5b-e22e-4455-96ea-1a246bd1ced9,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,238e89ef-d5be-4696-aac5-8ce39642daf1
2B,87901baf-0994-499f-9975-63bb8fb0199c,c0c2de40-52a6-4c7b-a439-3403a9d7d0e4,db416ff3-0f30-49ce-a448-0bba8f984215,to CityBus Center,1,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
10,9b84fbdb-8987-48b3-b034-b765a4d36474,141deda0-a12d-4e01-9752-133291ab343d,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,bf584d19-5b4b-43e0-8db5-60efa7ce83bb
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,d978f366-3c13-4460-831b-3a76d0d7e797,2722571e-4f1d-44f8-adbb-bbb7443b4f43,to CityBus Center,1,4ed8d90d-6d06-4319-ba77-a24330960859
3,87901baf-0994-499f-9975-63bb8fb0199c,8954866c-b123-41d0-a42e-8bf62a814329,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,b593b59d-6e8f-4b62-bfa4-d23b20cc13da
9,b2de3b5a-bea7-481a-98a5-c62b1807beca,8daa3800-19bc-4041-b9b3-03b3036da61f,7110f3dc-2167-4bfb-8a75-b40c6791c80c,to CityBus Center,1,abb2fc41-8019-480b-bbed-eaab4304b8f6
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,2f2047a5-5857-4d4e-8de8-cab50a4fa17f,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,ee991dec-f85c-483a-ad93-5e101c371ead
4A,8412ba33-64c1-4466-b8ba-7a5056f942ea,047a1398-6900-4a08-9a33-44a7bfa9cf06,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,14b36158-e233-4c8d-b4ed-076433ef250f
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,fde129b5-ed9c-476e-b9ad-61d110393eb5,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,9a61047b-02bf-4d9b-9bbc-a8114d26418c
8,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,0b863a1f-0767-42d0-843f-7ee33868028b,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,b42bf592-da76-4c0b-8bed-8e7a6402e8f7
16C,b2de3b5a-bea7-481a-98a5-c62b1807beca,80151b52-bb2e-47f2-a382-0bbb97fb6a4b,5001d1c6-c1ea-4d03-b8eb-45705b3c0f70,to Purdue Airport,0,71ee422f-5141-41f7-81a3-eaac8d4c263c
1B,87901baf-0994-499f-9975-63bb8fb0199c,8c4c057d-2d23-41da-8297-c4247ac4b139,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,f02f70b7-dde2-4b06-86e3-55d3397bdb84
1B,b2de3b5a-bea7-481a-98a5-c62b1807beca,fd522674-afa7-47ef-9310-eacb71c0480f,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,c1abf7f5-a1cd-4043-973d-05a0e3578f1c
9,87901baf-0994-499f-9975-63bb8fb0199c,d7e0a76c-8ee5-4814-b597-81a01ec41583,7110f3dc-2167-4bfb-8a75-b40c6791c80c,to CityBus Center,1,087d6ff8-1022-463f-ac67-c881a15c2982
24E,b2de3b5a-bea7-481a-98a5-c62b1807beca,ec539c6b-22da-4812-b392-ae1d63f87764,e8ff9056-010e-480e-be87-5fbfd502f830,Express to Purdue Campus,1,227f8624-9320-4531-b4b0-04de0f75d70e
1A,87901baf-0994-499f-9975-63bb8fb0199c,0e1ef452-4be7-4409-b8cc-bf75efc6686e,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,2aa1059c-83a6-468a-8e79-c7fd179f8d09
8,87901baf-0994-499f-9975-63bb8fb0199c,0560bdea-5c11-4a53-9cdd-689684d0f30c,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,a72b8cc0-c631-45d7-ad23-7e034a84a6dd
6A,b2de3b5a-bea7-481a-98a5-c62b1807beca,a9d7396e-0303-4381-bc31-3696057e8401,79dad13b-4042-4d5e-a786-240646d7578c,to CityBus Center,1,839393be-adac-481c-84a1-8d9cedd40902
1A,b2de3b5a-bea7-481a-98a5-c62b1807beca,45ac847a-0b46-4dc4-96b1-91f08432fa21,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,4ed8d90d-6d06-4319-ba77-a24330960859
4A,8412ba33-64c1-4466-b8ba-7a5056f942ea,9b1d4f1a-bb41-436b-8cb4-a707d722ae3c,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,14b36158-e233-4c8d-b4ed-076433ef250f
3,b2de3b5a-bea7-481a-98a5-c62b1807beca,b4c7fdcd-326c-4467-bfca-f957b3528bbf,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,fb5a6c32-3deb-4d7c-9243-46cd8a9ed763
1B,b2de3b5a-bea7-481a-98a5-c62b1807beca,7ff9444f-36e0-4946-862e-7c220ff05479,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,9f449a25-9b64-4a32-8d88-e7a703aef054
3,87901baf-0994-499f-9975-63bb8fb0199c,09ad2b65-e2b6-413b-a1e2-877e8e4076f7,27d96cf3-940c-495a-ba0e-94d497c2f149,to CityBus Center,1,b593b59d-6e8f-4b62-bfa4-d23b20cc13da
7,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,2a26e888-1cee-4e35-8739-467012928bb9,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,fb5bb736-3275-4874-9b87-ca1bbaef5954
5,b2de3b5a-bea7-481a-98a5-c62b1807beca,f97b97fd-092c-462c-a821-a51873ed84fc,aacfedab-6f68-4a78-8641-b932f17dbff6,to River Rd & Kalberer Rd,0,3c7d5aa9-2d1e-47a6-9683-511209594c60
7,9b84fbdb-8987-48b3-b034-b765a4d36474,893adab9-d48a-4073-8900-90643fa9a850,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,9fa1182d-7774-4689-9508-6fd1d644a7cb
4B,9b84fbdb-8987-48b3-b034-b765a4d36474,f8dc5883-89bc-4aa3-b930-fd43098203fe,7261420d-8225-42cc-8837-046368279776,to Campus & CityBus Center,1,3447a198-34d3-43e8-b479-ed20065a9e69
8,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,ae50c311-0d9b-4200-8185-34ef9a9bb937,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,b42bf592-da76-4c0b-8bed-8e7a6402e8f7
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,cb3be9e6-00a6-4638-b2b3-b602bcb17631,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,483547ff-8aef-4f8e-a644-ca005ff788b3
4A,31a67940-5b0a-493e-b9e2-9b93b15ff59a,e89839cc-f403-4f3c-8161-0c43ce2bbbc3,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,566fb278-c9ab-4651-be5f-00e0d1ca3acf
1A,87901baf-0994-499f-9975-63bb8fb0199c,d6dab658-d78a-42ca-b373-ca66e53b44fa,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,713eb7dc-0206-40a1-8bc9-f5061ea2cbf9
4B,9b84fbdb-8987-48b3-b034-b765a4d36474,0b9bd97d-9e22-4b18-aa48-92f93e3f4e4e,7218f1c2-a821-475e-840c-a049d1a625b1,to Campus & CityBus Center,1,3958f388-9d7f-4f1e-a07a-a54f9506dd52
1A,87901baf-0994-499f-9975-63bb8fb0199c,ab6bf342-f3c1-4167-802e-c4f1794ac82c,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,713eb7dc-0206-40a1-8bc9-f5061ea2cbf9
23,87901baf-0994-499f-9975-63bb8fb0199c,af5f74f9-27fb-4a58-a90d-d015f290a6ee,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,4e99d3f5-bc49-4db6-9acc-51c27be15783
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,c0fb017c-bb3e-483a-9f6a-b19499f0380e,3081f37d-fdeb-4b5a-8813-07fa7cc93ba2,to Campus and PMU,1,483547ff-8aef-4f8e-a644-ca005ff788b3
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,e9adbf1d-5a30-458a-8d0a-35f298a65ff3,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,df398fec-bd2f-47fa-bb20-d160dbf581d3
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,9ed7fa27-bad1-43b9-b5df-9ba9fe4e84a9,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,9a61047b-02bf-4d9b-9bbc-a8114d26418c
8,87901baf-0994-499f-9975-63bb8fb0199c,398767ad-21c1-4363-a0ed-7a8d7186049d,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,a72b8cc0-c631-45d7-ad23-7e034a84a6dd
6A,8412ba33-64c1-4466-b8ba-7a5056f942ea,12cb7b31-add9-42d3-8780-b7c42aeb6cf6,cb61ff86-9f1a-46c0-9881-c76c0287240f,to CityBus Center,1,6450a572-426e-4bce-be27-90731ab06fc1
5,87901baf-0994-499f-9975-63bb8fb0199c,58997257-3a7f-44bb-9bfa-f3353bd5c949,aacfedab-6f68-4a78-8641-b932f17dbff6,to River Rd & Kalberer Rd,0,a16f9499-4134-4ebf-ac18-080e72cf166e
10,87901baf-0994-499f-9975-63bb8fb0199c,3a64c973-822d-4828-a114-d229496bc8b5,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,9a49b60b-fbd0-4ed7-baec-cb957de3fe36
5,b2de3b5a-bea7-481a-98a5-c62b1807beca,185f51a5-8f0c-4aad-a336-a4953e355f77,c5ec81b9-e850-475e-af29-7b3b1d08551d,to Purdue Campus and PMU,1,821207e0-0e3b-4cb6-a054-9d5826ee900a
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,a90c6812-fba7-4eab-b10e-821991101ede,007b678c-d15d-4e6a-8928-cab840ddf344,to Wabash Landing & Purdue Campus,1,9a61047b-02bf-4d9b-9bbc-a8114d26418c
1B,87901baf-0994-499f-9975-63bb8fb0199c,16185739-eb84-4a76-814c-a3336835ae4b,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,875a1222-d433-4375-b49a-093ad5a411e5
9,b2de3b5a-bea7-481a-98a5-c62b1807beca,79e7d981-f3d7-46fd-a8ae-6c3573ac0812,7110f3dc-2167-4bfb-8a75-b40c6791c80c,to CityBus Center,1,abb2fc41-8019-480b-bbed-eaab4304b8f6
4B,b2de3b5a-bea7-481a-98a5-c62b1807beca,77049085-8dd1-4673-971d-ce7e0c6c8309,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,9a784c3a-a69e-4129-9198-0ada16b6fdd0
4B,b2de3b5a-bea7-481a-98a5-c62b1807beca,f7134773-aa9e-434e-840a-d55d22047a43,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,0655300d-5f00-4901-bf3a-1eb8fc4153b8
3,87901baf-0994-499f-9975-63bb8fb0199c,aa1ce6f0-7400-4f8b-99f4-67eed56d1d95,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,a82c983c-6cb1-4b34-ade2-c32d12fb99b6
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,19c517dc-6a75-4c3e-8c28-b6267b0c81db,007b678c-d15d-4e6a-8928-cab840ddf344,to Wabash Landing & Purdue Campus,1,9a61047b-02bf-4d9b-9bbc-a8114d26418c
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,80e3db7c-bc97-4d81-95be-8a815739f4c3,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,483547ff-8aef-4f8e-a644-ca005ff788b3
2A,87901baf-0994-499f-9975-63bb8fb0199c,b4af881a-45ca-47e4-8de1-6d37d3d2616c,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
2B,b2de3b5a-bea7-481a-98a5-c62b1807beca,b1a46d73-aa26-4dfe-9017-3d5e06ad7fd3,33ace3e0-53ff-4dc0-a898-bd50817a1644,to CityBus Center,1,8d56c026-2c7c-4552-b2b3-c7289fd47c84
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,19e6725e-a37d-4146-bb83-068181cfff7f,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,1cfbfb2d-8df6-4f6b-9284-5d81a14e3da9
8,b2de3b5a-bea7-481a-98a5-c62b1807beca,8fbc5776-e2a9-47eb-b0ef-0dd66cb4fa75,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,d0f283ed-ea28-41e3-afc1-0aad5e01ced0
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,68add375-773b-4e0f-8bbd-9e8b43c923e7,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,ee57216e-3a70-4709-8ef7-17da5ba929b2
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,e26c760a-d5e8-4007-a94f-084a36285018,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,ee57216e-3a70-4709-8ef7-17da5ba929b2
1B,8412ba33-64c1-4466-b8ba-7a5056f942ea,7594b0c9-4689-4c10-bf39-e7796f88df31,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,b452154a-e998-4d79-85c7-f902caee7f75
8,87901baf-0994-499f-9975-63bb8fb0199c,2b5b7c5e-7747-44a4-96af-012e4cc2fe46,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,a72b8cc0-c631-45d7-ad23-7e034a84a6dd
6A,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,3824f17e-3065-4833-bb0c-1a9a205684d9,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,c0583d1d-eb53-42f6-8f1f-2a65bc00c35e
6A,b2de3b5a-bea7-481a-98a5-c62b1807beca,c63140f4-f29b-45e5-abe7-58f0b84199ce,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,c4253f3a-9479-44c4-9d6e-eade83b7516b
6B,9b84fbdb-8987-48b3-b034-b765a4d36474,132a2226-fa63-4406-b9a2-ae08cce33b45,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,1d3fb684-882b-468c-9acf-78382e9b300a
6A,8412ba33-64c1-4466-b8ba-7a5056f942ea,0449a101-1805-48a3-8d0a-cfc87fcc655b,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,6450a572-426e-4bce-be27-90731ab06fc1
1B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,6f4505e5-1090-4a19-b2ff-5021e50cdaeb,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,8b7796da-0a70-4d85-b623-948d30d2efd1
1B,b2de3b5a-bea7-481a-98a5-c62b1807beca,340e8c86-dcaf-4caa-81d5-06d98799e9a0,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,c1abf7f5-a1cd-4043-973d-05a0e3578f1c
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,23536b18-3064-4478-ba92-41636d31bbea,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,ee57216e-3a70-4709-8ef7-17da5ba929b2
6A,8412ba33-64c1-4466-b8ba-7a5056f942ea,1bdbde09-a2cb-4a1d-b773-8878b4290779,cb61ff86-9f1a-46c0-9881-c76c0287240f,to CityBus Center,1,6450a572-426e-4bce-be27-90731ab06fc1
1A,8412ba33-64c1-4466-b8ba-7a5056f942ea,cb0b13bc-a5eb-45af-9122-70d498d87192,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,5b839769-3667-4f32-a7f8-3ddc138b14e8
1B,b2de3b5a-bea7-481a-98a5-c62b1807beca,8bbaae16-07bd-43c3-9d6b-8046756bcecd,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,9f449a25-9b64-4a32-8d88-e7a703aef054
1A,b2de3b5a-bea7-481a-98a5-c62b1807beca,28833e7b-1c3e-474f-bc44-f471c5ab549e,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,ee57216e-3a70-4709-8ef7-17da5ba929b2
8,9b84fbdb-8987-48b3-b034-b765a4d36474,9114a9cb-3906-4843-9e00-0c06c6061721,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,f340cdfa-e8c2-4af4-b844-eb392870e352
2B,b2de3b5a-bea7-481a-98a5-c62b1807beca,f566c283-082f-49cb-8f72-a00a223c79c2,33ace3e0-53ff-4dc0-a898-bd50817a1644,to CityBus Center,1,8d56c026-2c7c-4552-b2b3-c7289fd47c84
21E,b2de3b5a-bea7-481a-98a5-c62b1807beca,8cf1e376-0d4a-4896-b8a7-e8bcafae61df,42719558-c2a4-467d-8614-840defe90744,Express to Purdue Campus,1,4a20555b-2fba-499c-935e-718ff58fcb94
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,1013e160-6224-47ad-9758-f0f2967ce45b,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,06c8e545-28b5-491c-afe3-90aeaa185f60
4B,9b84fbdb-8987-48b3-b034-b765a4d36474,ba8f6dc5-4c1a-4746-ba6f-26f122b2208a,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,3447a198-34d3-43e8-b479-ed20065a9e69
2B,87901baf-0994-499f-9975-63bb8fb0199c,fda6fc1e-2915-4885-9b53-219b15dda1e0,20e15c6a-5b6f-40ca-9df9-888a18a65225,to Union St & Underwood St (+Howarth Center),0,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
1A,87901baf-0994-499f-9975-63bb8fb0199c,be39b092-e41f-4a28-a3ce-b7d1a2343221,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,713eb7dc-0206-40a1-8bc9-f5061ea2cbf9
1A,8412ba33-64c1-4466-b8ba-7a5056f942ea,9b07a7e2-7fa4-4105-b044-68bd450e6850,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,d5c70b05-45de-4495-a12f-6245084e77a7
4A,87901baf-0994-499f-9975-63bb8fb0199c,6ca6cd64-82cb-41f0-9497-77bf8b891666,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,2aa1059c-83a6-468a-8e79-c7fd179f8d09
6B,8412ba33-64c1-4466-b8ba-7a5056f942ea,0a1b045a-48b7-46d9-bcbc-b595f62ea321,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,b1209110-2e10-448c-a3f0-642d60944cee
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,7cea32f9-2339-4828-9723-cd5638f6a6c8,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,e4e06e79-5efd-4427-8b64-b2f9ee3ed66c
6A,b2de3b5a-bea7-481a-98a5-c62b1807beca,dd0f52a6-ef7d-4041-a405-9f8f4f34457a,bc162fca-a6bc-4e4e-99d8-3f4648da05ea,to CityBus Center,1,839393be-adac-481c-84a1-8d9cedd40902
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,40eb7ae0-1ebd-4ac9-a1da-0f7cb77beafc,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,ee991dec-f85c-483a-ad93-5e101c371ead
10,8412ba33-64c1-4466-b8ba-7a5056f942ea,b3cea50b-0cc3-47e0-a9a1-90f2e85d9299,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,de57a84d-2fe9-4ab9-b5cc-7b2585e7ecb4
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,18097b13-462c-4d2d-bc8f-b278ab1a5d2f,3081f37d-fdeb-4b5a-8813-07fa7cc93ba2,to Campus and PMU,1,ee991dec-f85c-483a-ad93-5e101c371ead
35E,b2de3b5a-bea7-481a-98a5-c62b1807beca,6b7c4351-1221-4d61-bcc8-b6c89689527a,70814020-a9b7-44ef-a20e-fb5aff6b77a5,Village West/Cottage Apts to/from Purdue,0,1e69726c-17f2-48ab-9849-eb91d1a06e66
4B,b2de3b5a-bea7-481a-98a5-c62b1807beca,9df1be84-58c3-426a-b2c6-77f71f3a7e0d,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,9a784c3a-a69e-4129-9198-0ada16b6fdd0
6B,8412ba33-64c1-4466-b8ba-7a5056f942ea,777808ec-f020-481a-8fbd-f84186762fb0,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,b1209110-2e10-448c-a3f0-642d60944cee
6B,9b84fbdb-8987-48b3-b034-b765a4d36474,1bd359c8-fc23-4e8d-8b79-35bc6ff877e6,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,1d3fb684-882b-468c-9acf-78382e9b300a
1A,8412ba33-64c1-4466-b8ba-7a5056f942ea,9b6472ed-6484-4505-82db-3cf2280ba047,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,14b36158-e233-4c8d-b4ed-076433ef250f
7,87901baf-0994-499f-9975-63bb8fb0199c,0d0ae3dc-858f-4f34-a4e9-99ecff7354c4,77ef10ae-585a-4bc9-adff-fc125f0932d2,to CityBus Center,0,e90e6c04-20ec-4a35-821e-c8b974309e75
6A,b2de3b5a-bea7-481a-98a5-c62b1807beca,8c8b15c9-4bb4-495b-8270-72773dcc9569,79dad13b-4042-4d5e-a786-240646d7578c,to CityBus Center,1,839393be-adac-481c-84a1-8d9cedd40902
1B,b2de3b5a-bea7-481a-98a5-c62b1807beca,ab39e733-e581-43fa-8c7c-7448f36f10b1,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,9f449a25-9b64-4a32-8d88-e7a703aef054
8,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,631d90da-26f0-4256-b173-13e49fe74726,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,b42bf592-da76-4c0b-8bed-8e7a6402e8f7
4B,b2de3b5a-bea7-481a-98a5-c62b1807beca,bde051c9-3369-4a4d-b9f1-c8de4a2f0bac,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,0655300d-5f00-4901-bf3a-1eb8fc4153b8
23,87901baf-0994-499f-9975-63bb8fb0199c,8e42ba65-4d39-4b3e-b886-8783ed3165d5,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,4e99d3f5-bc49-4db6-9acc-51c27be15783
7,31a67940-5b0a-493e-b9e2-9b93b15ff59a,9a1489a2-f8f2-40b6-bbce-508fb4101e0c,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,435b08c2-2b41-4a59-a05b-92b7b2999d5a
6B,8412ba33-64c1-4466-b8ba-7a5056f942ea,cd027846-904c-409d-8b7e-41cd5346ee48,76f6f48e-6195-424d-9f43-c18c77e27a27,to Beck Ln,1,b1209110-2e10-448c-a3f0-642d60944cee
